id_dest,id_origin,no,pop_dest,den_dest,pop_origin,den_origin,id_dest_new,id_origin_new,urban_dest,urban_origin
223052,208051,4,24053,161,6141,357,0223052,0208051,rural,urban
264011,208051,11,674312,2303,6141,357,0264011,0208051,urban,urban
208021,208063,19,25442,1024,17728,52,0208021,0208063,urban,urban-rural
208051,208063,6,6141,357,17728,52,0208051,0208063,urban,urban-rural
208072,208063,18,16680,66,17728,52,0208072,0208063,rural,urban-rural
208103,208063,15,6859,36,17728,52,0208103,0208063,urban-rural,urban-rural
208143,208063,3,6985,53,17728,52,0208143,0208063,urban-rural,urban-rural
219063,208063,6,24577,170,17728,52,0219063,0208063,urban-rural,urban-rural
223052,208063,4,24053,161,17728,52,0223052,0208063,rural,urban-rural
264011,208063,20,674312,2303,17728,52,0264011,0208063,urban,urban-rural
1432053,208063,3,30939,796,17728,52,1432053,0208063,urban-rural,urban-rural
208021,208072,39,25442,1024,16680,66,0208021,0208072,urban,rural
208041,208072,8,21018,567,16680,66,0208041,0208072,urban,rural
208051,208072,7,6141,357,16680,66,0208051,0208072,urban,rural
208063,208072,9,17728,52,16680,66,0208063,0208072,urban-rural,rural
208123,208072,7,8573,61,16680,66,0208123,0208072,urban-rural,rural
208143,208072,3,6985,53,16680,66,0208143,0208072,urban-rural,rural
218032,208072,3,20313,113,16680,66,0218032,0208072,rural,rural
224013,208072,3,5131,70,16680,66,0224013,0208072,urban-rural,rural
264011,208072,19,674312,2303,16680,66,0264011,0208072,urban,rural
1607053,208072,4,54758,252,16680,66,1607053,0208072,urban-rural,rural
1609073,208072,3,12691,69,16680,66,1609073,0208072,urban-rural,rural
2475011,208072,3,191676,2103,16680,66,2475011,0208072,urban,rural
208072,208083,18,16680,66,7689,66,0208072,0208083,rural,urban-rural
208133,208083,4,6918,47,7689,66,0208133,0208083,urban-rural,urban-rural
264011,208083,11,674312,2303,7689,66,0264011,0208083,urban,urban-rural
3263011,208083,3,39834,197,7689,66,3263011,0208083,urban,urban-rural
208031,208092,4,9509,281,1962,38,0208031,0208092,urban,rural
208051,208103,4,6141,357,6859,36,0208051,0208103,urban,urban-rural
208063,208103,8,17728,52,6859,36,0208063,0208103,urban-rural,urban-rural
208072,208103,5,16680,66,6859,36,0208072,0208103,rural,urban-rural
223012,208103,4,22031,264,6859,36,0223012,0208103,rural,urban-rural
1609022,208103,5,8166,72,6859,36,1609022,0208103,rural,urban-rural
2463011,208103,4,103229,3098,6859,36,2463011,0208103,urban,urban-rural
202011,208112,3,28688,792,10833,78,0202011,0208112,urban,rural
202021,208112,5,31478,1568,10833,78,0202021,0208112,urban,rural
208041,208112,50,21018,567,10833,78,0208041,0208112,urban,rural
208063,208112,3,17728,52,10833,78,0208063,0208112,urban-rural,rural
208072,208112,3,16680,66,10833,78,0208072,0208112,rural,rural
211011,208112,6,69267,1699,10833,78,0211011,0208112,urban,rural
264011,208112,6,674312,2303,10833,78,0264011,0208112,urban,rural
208021,208123,9,25442,1024,8573,61,0208021,0208123,urban,urban-rural
208041,208123,14,21018,567,8573,61,0208041,0208123,urban,urban-rural
208051,208123,3,6141,357,8573,61,0208051,0208123,urban,urban-rural
208063,208123,4,17728,52,8573,61,0208063,0208123,urban-rural,urban-rural
209052,208123,3,5272,62,8573,61,0209052,0208123,rural,urban-rural
264011,208123,4,674312,2303,8573,61,0264011,0208123,urban,urban-rural
811072,208123,3,3043,17,8573,61,0811072,0208123,rural,urban-rural
2063011,208123,5,68839,1051,8573,61,2063011,0208123,urban,urban-rural
208011,208133,3,4178,188,6918,47,0208011,0208133,urban,urban-rural
208021,208133,5,25442,1024,6918,47,0208021,0208133,urban,urban-rural
208072,208133,3,16680,66,6918,47,0208072,0208133,rural,urban-rural
208083,208133,8,7689,66,6918,47,0208083,0208133,urban-rural,urban-rural
264011,208133,9,674312,2303,6918,47,0264011,0208133,urban,urban-rural
208011,208143,8,4178,188,6985,53,0208011,0208143,urban,urban-rural
208021,208143,5,25442,1024,6985,53,0208021,0208143,urban,urban-rural
208051,208143,6,6141,357,6985,53,0208051,0208143,urban,urban-rural
208063,208143,5,17728,52,6985,53,0208063,0208143,urban-rural,urban-rural
208072,208143,6,16680,66,6985,53,0208072,0208143,rural,urban-rural
208092,208143,3,1962,38,6985,53,0208092,0208143,rural,urban-rural
208123,208143,3,8573,61,6985,53,0208123,0208143,urban-rural,urban-rural
264011,208143,10,674312,2303,6985,53,0264011,0208143,urban,urban-rural
617011,208143,3,37396,1838,6985,53,0617011,0208143,urban,urban-rural
1609103,208143,7,8855,75,6985,53,1609103,0208143,urban-rural,urban-rural
209022,209011,69,9536,41,12619,2372,0209022,0209011,rural,urban
209042,209011,3,7514,81,12619,2372,0209042,0209011,rural,urban
209062,209011,4,7121,82,12619,2372,0209062,0209011,rural,urban
211011,209011,5,69267,1699,12619,2372,0211011,0209011,urban,urban
223012,209011,3,22031,264,12619,2372,0223012,0209011,rural,urban
223092,209011,4,13056,109,12619,2372,0223092,0209011,rural,urban
262011,209011,10,93988,1670,12619,2372,0262011,0209011,urban,urban
264011,209011,11,674312,2303,12619,2372,0264011,0209011,urban,urban
3210043,209011,3,18833,57,12619,2372,3210043,0209011,urban-rural,urban
201011,209022,4,37522,1642,9536,41,0201011,0209022,urban,rural
201032,209022,6,5094,19,9536,41,0201032,0209022,rural,rural
201062,209022,3,8464,77,9536,41,0201062,0209022,rural,rural
203011,209022,5,63730,1815,9536,41,0203011,0209022,urban,rural
209011,209022,37,12619,2372,9536,41,0209011,0209022,urban,rural
209062,209022,8,7121,82,9536,41,0209062,0209022,rural,rural
218012,209022,3,7229,50,9536,41,0218012,0209022,rural,rural
222033,209022,3,21759,66,9536,41,0222033,0209022,urban-rural,rural
226021,209022,4,14488,1259,9536,41,0226021,0209022,urban,rural
226062,209022,3,6961,48,9536,41,0226062,0209022,rural,rural
262011,209022,12,93988,1670,9536,41,0262011,0209022,urban,rural
201062,209032,3,8464,77,3318,49,0201062,0209032,rural,rural
205032,209032,3,5085,34,3318,49,0205032,0209032,rural,rural
205042,209032,3,4020,56,3318,49,0205042,0209032,rural,rural
209042,209032,4,7514,81,3318,49,0209042,0209032,rural,rural
211011,209032,3,69267,1699,3318,49,0211011,0209032,urban,rural
226062,209032,5,6961,48,3318,49,0226062,0209032,rural,rural
262011,209032,14,93988,1670,3318,49,0262011,0209032,urban,rural
209062,209042,3,7121,82,7514,81,0209062,0209042,rural,rural
209082,209042,3,2445,33,7514,81,0209082,0209042,rural,rural
262011,209042,43,93988,1670,7514,81,0262011,0209042,urban,rural
264011,209042,3,674312,2303,7514,81,0264011,0209042,urban,rural
209073,209052,4,7258,71,5272,62,0209073,0209052,urban-rural,rural
262011,209052,18,93988,1670,5272,62,0262011,0209052,urban,rural
264011,209052,8,674312,2303,5272,62,0264011,0209052,urban,rural
211011,209062,7,69267,1699,7121,82,0211011,0209062,urban,rural
262011,209062,31,93988,1670,7121,82,0262011,0209062,urban,rural
264011,209062,3,674312,2303,7121,82,0264011,0209062,urban,rural
205062,209073,7,3795,43,7258,71,0205062,0209073,rural,urban-rural
209032,209073,4,3318,49,7258,71,0209032,0209073,rural,urban-rural
209042,209073,10,7514,81,7258,71,0209042,0209073,rural,urban-rural
211011,209073,3,69267,1699,7258,71,0211011,0209073,urban,urban-rural
211022,209073,4,17722,61,7258,71,0211022,0209073,rural,urban-rural
218022,209073,3,5714,108,7258,71,0218022,0209073,rural,urban-rural
262011,209073,10,93988,1670,7258,71,0262011,0209073,urban,urban-rural
209052,209082,5,5272,62,2445,33,0209052,0209082,rural,rural
211011,209082,3,69267,1699,2445,33,0211011,0209082,urban,rural
223062,209082,5,3870,46,2445,33,0223062,0209082,rural,rural
262011,209082,3,93988,1670,2445,33,0262011,0209082,urban,rural
201011,210011,3,37522,1642,19964,1238,0201011,0210011,urban,urban
201022,210011,3,15119,52,19964,1238,0201022,0210011,rural,urban
201043,210011,9,14747,84,19964,1238,0201043,0210011,urban-rural,urban
210033,210011,9,9456,90,19964,1238,0210033,0210011,urban-rural,urban
210042,210011,28,6527,46,19964,1238,0210042,0210011,rural,urban
210053,210011,20,6360,135,19964,1238,0210053,0210011,urban-rural,urban
210072,210011,14,4448,90,19964,1238,0210072,0210011,rural,urban
212013,210011,7,9306,140,19964,1238,0212013,0210011,urban-rural,urban
212033,210011,4,16354,68,19964,1238,0212033,0210011,urban-rural,urban
223012,210011,7,22031,264,19964,1238,0223012,0210011,rural,urban
225021,210011,10,29542,1860,19964,1238,0225021,0210011,urban,urban
225033,210011,5,21834,160,19964,1238,0225033,0210011,urban-rural,urban
225072,210011,5,8704,63,19964,1238,0225072,0210011,rural,urban
261011,210011,10,76570,701,19964,1238,0261011,0210011,urban,urban
264011,210011,38,674312,2303,19964,1238,0264011,0210011,urban,urban
2402043,210011,3,44705,672,19964,1238,2402043,0210011,urban-rural,urban
3261011,210011,6,104891,1067,19964,1238,3261011,0210011,urban,urban
210033,210021,3,9456,90,4080,197,0210033,0210021,urban-rural,urban
212013,210021,5,9306,140,4080,197,0212013,0210021,urban-rural,urban
212043,210021,4,8192,44,4080,197,0212043,0210021,urban-rural,urban
261011,210021,4,76570,701,4080,197,0261011,0210021,urban,urban
210011,210033,11,19964,1238,9456,90,0210011,0210033,urban,urban-rural
210021,210033,3,4080,197,9456,90,0210021,0210033,urban,urban-rural
210042,210033,5,6527,46,9456,90,0210042,0210033,rural,urban-rural
210053,210033,7,6360,135,9456,90,0210053,0210033,urban-rural,urban-rural
212043,210033,5,8192,44,9456,90,0212043,0210033,urban-rural,urban-rural
225021,210033,3,29542,1860,9456,90,0225021,0210033,urban,urban-rural
201043,210042,7,14747,84,6527,46,0201043,0210042,urban-rural,rural
210011,210042,21,19964,1238,6527,46,0210011,0210042,urban,rural
210072,210042,5,4448,90,6527,46,0210072,0210042,rural,rural
261011,210042,3,76570,701,6527,46,0261011,0210042,urban,rural
264011,210042,7,674312,2303,6527,46,0264011,0210042,urban,rural
808022,210042,4,4801,24,6527,46,0808022,0210042,rural,rural
201022,210053,4,15119,52,6360,135,0201022,0210053,rural,urban-rural
201043,210053,3,14747,84,6360,135,0201043,0210053,urban-rural,urban-rural
210011,210053,13,19964,1238,6360,135,0210011,0210053,urban,urban-rural
212013,210053,7,9306,140,6360,135,0212013,0210053,urban-rural,urban-rural
212033,210053,3,16354,68,6360,135,0212033,0210053,urban-rural,urban-rural
261011,210053,3,76570,701,6360,135,0261011,0210053,urban,urban-rural
2462011,210053,3,151691,2183,6360,135,2462011,0210053,urban,urban-rural
210011,210062,6,19964,1238,1537,32,0210011,0210062,urban,rural
210011,210072,13,19964,1238,4448,90,0210011,0210072,urban,rural
210042,210072,9,6527,46,4448,90,0210042,0210072,rural,rural
210062,210072,3,1537,32,4448,90,0210062,0210072,rural,rural
211022,210072,3,17722,61,4448,90,0211022,0210072,rural,rural
225021,210072,3,29542,1860,4448,90,0225021,0210072,urban,rural
225052,210072,3,5892,62,4448,90,0225052,0210072,rural,rural
264011,210072,7,674312,2303,4448,90,0264011,0210072,urban,rural
201011,211011,6,37522,1642,69267,1699,0201011,0211011,urban,urban
201022,211011,9,15119,52,69267,1699,0201022,0211011,rural,urban
203011,211011,15,63730,1815,69267,1699,0203011,0211011,urban,urban
203032,211011,4,5669,90,69267,1699,0203032,0211011,rural,urban
204013,211011,3,18797,71,69267,1699,0204013,0211011,urban-rural,urban
208112,211011,3,10833,78,69267,1699,0208112,0211011,rural,urban
209062,211011,4,7121,82,69267,1699,0209062,0211011,rural,urban
209073,211011,6,7258,71,69267,1699,0209073,0211011,urban-rural,urban
211022,211011,471,17722,61,69267,1699,0211022,0211011,rural,urban
211032,211011,37,7437,34,69267,1699,0211032,0211011,rural,urban
211043,211011,36,9501,58,69267,1699,0211043,0211011,urban-rural,urban
216013,211011,46,12503,56,69267,1699,0216013,0211011,urban-rural,urban
216032,211011,11,5263,43,69267,1699,0216032,0211011,rural,urban
216043,211011,32,26910,161,69267,1699,0216043,0211011,urban-rural,urban
216053,211011,6,7932,74,69267,1699,0216053,0211011,urban-rural,urban
218022,211011,5,5714,108,69267,1699,0218022,0211011,rural,urban
218043,211011,3,19813,92,69267,1699,0218043,0211011,urban-rural,urban
220013,211011,4,20884,135,69267,1699,0220013,0211011,urban-rural,urban
222022,211011,7,8005,32,69267,1699,0222022,0211011,rural,urban
223012,211011,7,22031,264,69267,1699,0223012,0211011,rural,urban
223022,211011,5,41872,197,69267,1699,0223022,0211011,rural,urban
223043,211011,3,29193,165,69267,1699,0223043,0211011,urban-rural,urban
223052,211011,6,24053,161,69267,1699,0223052,0211011,rural,urban
226011,211011,3,3512,109,69267,1699,0226011,0211011,urban,urban
226062,211011,3,6961,48,69267,1699,0226062,0211011,rural,urban
261011,211011,3,76570,701,69267,1699,0261011,0211011,urban,urban
262011,211011,21,93988,1670,69267,1699,0262011,0211011,urban,urban
264011,211011,113,674312,2303,69267,1699,0264011,0211011,urban,urban
461011,211011,3,334026,1898,69267,1699,0461011,0211011,urban,urban
810073,211011,3,19479,84,69267,1699,0810073,0211011,urban-rural,urban
812013,211011,9,12472,38,69267,1699,0812013,0211011,urban-rural,urban
862011,211011,5,139667,502,69267,1699,0862011,0211011,urban,urban
1261011,211011,6,802583,2456,69267,1699,1261011,0211011,urban,urban
1465011,211011,7,1863056,8348,69267,1699,1465011,0211011,urban,urban
1661011,211011,5,126775,851,69267,1699,1661011,0211011,urban,urban
2262011,211011,3,244676,1810,69267,1699,2262011,0211011,urban,urban
3026043,211011,3,42473,206,69267,1699,3026043,0211011,urban-rural,urban
3209022,211011,3,7463,64,69267,1699,3209022,0211011,rural,urban
3215043,211011,3,9371,19,69267,1699,3215043,0211011,urban-rural,urban
3261011,211011,6,104891,1067,69267,1699,3261011,0211011,urban,urban
201011,211022,4,37522,1642,17722,61,0201011,0211022,urban,rural
201043,211022,3,14747,84,17722,61,0201043,0211022,urban-rural,rural
205052,211022,4,4116,41,17722,61,0205052,0211022,rural,rural
209073,211022,4,7258,71,17722,61,0209073,0211022,urban-rural,rural
211011,211022,116,69267,1699,17722,61,0211011,0211022,urban,rural
211043,211022,4,9501,58,17722,61,0211043,0211022,urban-rural,rural
216013,211022,3,12503,56,17722,61,0216013,0211022,urban-rural,rural
216043,211022,3,26910,161,17722,61,0216043,0211022,urban-rural,rural
220013,211022,4,20884,135,17722,61,0220013,0211022,urban-rural,rural
262011,211022,8,93988,1670,17722,61,0262011,0211022,urban,rural
264011,211022,15,674312,2303,17722,61,0264011,0211022,urban,rural
804052,211022,6,7203,41,17722,61,0804052,0211022,rural,rural
862011,211022,3,139667,502,17722,61,0862011,0211022,urban,rural
3064011,211022,3,545073,2081,17722,61,3064011,0211022,urban,rural
3209012,211022,3,8481,51,17722,61,3209012,0211022,rural,rural
203011,211032,5,63730,1815,7437,34,0203011,0211032,urban,rural
211011,211032,33,69267,1699,7437,34,0211011,0211032,urban,rural
211022,211032,4,17722,61,7437,34,0211022,0211032,rural,rural
216043,211032,5,26910,161,7437,34,0216043,0211032,urban-rural,rural
220033,211032,3,25000,125,7437,34,0220033,0211032,urban-rural,rural
203011,211043,6,63730,1815,9501,58,0203011,0211043,urban,urban-rural
204032,211043,5,4614,31,9501,58,0204032,0211043,rural,urban-rural
211011,211043,38,69267,1699,9501,58,0211011,0211043,urban,urban-rural
211022,211043,22,17722,61,9501,58,0211022,0211043,rural,urban-rural
211032,211043,6,7437,34,9501,58,0211032,0211043,rural,urban-rural
222022,211043,10,8005,32,9501,58,0222022,0211043,rural,urban-rural
264011,211043,3,674312,2303,9501,58,0264011,0211043,urban,urban-rural
201022,212013,5,15119,52,9306,140,0201022,0212013,rural,urban-rural
210011,212013,10,19964,1238,9306,140,0210011,0212013,urban,urban-rural
210053,212013,4,6360,135,9306,140,0210053,0212013,urban-rural,urban-rural
212023,212013,10,5657,43,9306,140,0212023,0212013,urban-rural,urban-rural
212033,212013,9,16354,68,9306,140,0212033,0212013,urban-rural,urban-rural
212043,212013,11,8192,44,9306,140,0212043,0212013,urban-rural,urban-rural
213033,212013,6,23436,54,9306,140,0213033,0212013,urban-rural,urban-rural
261011,212013,3,76570,701,9306,140,0261011,0212013,urban,urban-rural
264011,212013,12,674312,2303,9306,140,0264011,0212013,urban,urban-rural
201022,212023,3,15119,52,5657,43,0201022,0212023,rural,urban-rural
206092,212023,3,5293,48,5657,43,0206092,0212023,rural,urban-rural
210042,212023,3,6527,46,5657,43,0210042,0212023,rural,urban-rural
212013,212023,5,9306,140,5657,43,0212013,0212023,urban-rural,urban-rural
261011,212023,8,76570,701,5657,43,0261011,0212023,urban,urban-rural
201011,212033,31,37522,1642,16354,68,0201011,0212033,urban,urban-rural
201022,212033,6,15119,52,16354,68,0201022,0212033,rural,urban-rural
201043,212033,6,14747,84,16354,68,0201043,0212033,urban-rural,urban-rural
209062,212033,4,7121,82,16354,68,0209062,0212033,rural,urban-rural
212023,212033,3,5657,43,16354,68,0212023,0212033,urban-rural,urban-rural
219011,212033,5,54192,2490,16354,68,0219011,0212033,urban,urban-rural
261011,212033,4,76570,701,16354,68,0261011,0212033,urban,urban-rural
264011,212033,14,674312,2303,16354,68,0264011,0212033,urban,urban-rural
3205072,212033,3,3657,86,16354,68,3205072,0212033,rural,urban-rural
201032,212043,3,5094,19,8192,44,0201032,0212043,rural,urban-rural
209042,212043,3,7514,81,8192,44,0209042,0212043,rural,urban-rural
210011,212043,3,19964,1238,8192,44,0210011,0212043,urban,urban-rural
210021,212043,5,4080,197,8192,44,0210021,0212043,urban,urban-rural
210033,212043,4,9456,90,8192,44,0210033,0212043,urban-rural,urban-rural
212013,212043,7,9306,140,8192,44,0212013,0212043,urban-rural,urban-rural
264011,212043,13,674312,2303,8192,44,0264011,0212043,urban,urban-rural
201011,212053,3,37522,1642,3964,46,0201011,0212053,urban,urban-rural
206062,212053,4,7801,83,3964,46,0206062,0212053,rural,urban-rural
261011,212053,8,76570,701,3964,46,0261011,0212053,urban,urban-rural
264011,212053,4,674312,2303,3964,46,0264011,0212053,urban,urban-rural
213033,213012,5,23436,54,4581,45,0213033,0213012,urban-rural,rural
214011,213012,3,35640,1700,4581,45,0214011,0213012,urban,rural
220042,213012,3,11669,113,4581,45,0220042,0213012,rural,rural
2415021,213012,5,17067,1362,4581,45,2415021,0213012,urban,rural
3012063,213012,3,7614,90,4581,45,3012063,0213012,urban-rural,rural
3022023,213012,5,6954,61,4581,45,3022023,0213012,urban-rural,rural
213033,213022,24,23436,54,8016,45,0213033,0213022,urban-rural,rural
214011,213022,5,35640,1700,8016,45,0214011,0213022,urban,rural
