kod_dest,kod_origin,gmina_dest,no,gmina_origin,pop_origin,den_origin,pop_dest,den_dest
225072,225044,Zgorzelec,5,Pieńsk,5578,562,8704,63
225072,225052,Zgorzelec,9,Sulików,5892,62,8704,63
225072,225065,Zgorzelec,4,Węgliniec,5276,16,8704,63
225072,1263011,Zgorzelec,5,M. Tarnów,105014,1451,8704,63
225072,2208052,Zgorzelec,5,Wicko,5594,26,8704,63
225072,2478011,Zgorzelec,4,M. Zabrze,156935,1951,8704,63
225072,3218032,Zgorzelec,3,Radowo Małe,3288,18,8704,63
226011,207042,Wojcieszów,3,Marciszów,4341,53,3512,109
226011,211011,Wojcieszów,3,Lubin,69267,1699,3512,109
226021,209022,Złotoryja,4,Chojnów,9536,41,14488,1259
226021,226011,Złotoryja,3,Wojcieszów,3512,109,14488,1259
226021,226032,Złotoryja,8,Pielgrzymka,4297,41,14488,1259
226021,226045,Złotoryja,7,Świerzawa,5061,32,14488,1259
226021,226052,Złotoryja,8,Zagrodno,4887,40,14488,1259
226021,226062,Złotoryja,22,Złotoryja,6961,48,14488,1259
226021,262011,Złotoryja,12,M. Legnica,93988,1670,14488,1259
226021,1601044,Złotoryja,3,Lewin Brzeski,5635,484,14488,1259
226021,3064049,Złotoryja,3,Poznań-Nowe Miasto,,,14488,1259
226032,201062,Pielgrzymka,3,Warta Bolesławiecka,8464,77,4297,41
226032,226021,Pielgrzymka,7,Złotoryja,14488,1259,4297,41
226032,226062,Pielgrzymka,3,Złotoryja,6961,48,4297,41
226032,2814034,Pielgrzymka,3,Dobre Miasto,9523,1959,4297,41
226044,226045,Świerzawa,12,Świerzawa,5061,32,2071,1177
226044,261011,Świerzawa,6,M. Jelenia Góra,76570,701,2071,1177
226044,262011,Świerzawa,3,M. Legnica,93988,1670,2071,1177
226045,205052,Świerzawa,3,Paszowice,4116,41,5061,32
226045,218012,Świerzawa,5,Kostomłoty,7229,50,5061,32
226045,226032,Świerzawa,4,Pielgrzymka,4297,41,5061,32
226045,226044,Świerzawa,10,Świerzawa,2071,1177,5061,32
226045,261011,Świerzawa,11,M. Jelenia Góra,76570,701,5061,32
226045,862011,Świerzawa,3,M. Zielona Góra,139667,502,5061,32
226052,226021,Zagrodno,5,Złotoryja,14488,1259,4887,40
226052,226032,Zagrodno,8,Pielgrzymka,4297,41,4887,40
226052,262011,Zagrodno,8,M. Legnica,93988,1670,4887,40
226062,201052,Złotoryja,4,Osiecznica,7329,17,6961,48
226062,205011,Złotoryja,3,Jawor,21264,1131,6961,48
226062,206021,Złotoryja,4,Kowary,10139,271,6961,48
226062,209022,Złotoryja,3,Chojnów,9536,41,6961,48
226062,209032,Złotoryja,5,Krotoszyce,3318,49,6961,48
226062,211011,Złotoryja,3,Lubin,69267,1699,6961,48
226062,226021,Złotoryja,43,Złotoryja,14488,1259,6961,48
